"Authors","Author full names","Author(s) ID","Title","Year","Cited by","Link","Index Keywords","Funding Details"
"Shomran A.T.; Faisal B.M.; Hussein E.K.; Santos T.; Fatima K.","Shomran, Ali Talib (57203839572); Faisal, Batool Mardan (57200660271); Hussein, Emad Kamil (57221475185); Santos, Thiago (57666539300); Fatima, Kies (58173960900)","57203839572; 57200660271; 57221475185; 57666539300; 58173960900","DETERMINATION OF THE FATIGUE BEHAVIOR OF THE COMPOSITE SINGLE-STRINGER STRUCTURE BASED ON THE QUASI-STATIC METHOD","2023","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85158961073&doi=10.15587%2f1729-4061.2023.277911&partnerID=40&md5=ff6f3a4444ba31685cecef531ab7f196","",""
"Calderon P.D.S.; Rocha F.R.G.; Xia X.; Camargo S.E.A.; Pascoal A.L.D.B.; Chiu C.-W.; Ren F.; Ghivizzani S.; Esquivel-Upshaw J.F.","Calderon, Patricia dos Santos (15847788700); Rocha, Fernanda Regina Godoy (57660507200); Xia, Xinyi (57218600942); Camargo, Samira Esteves Afonso (16038462600); Pascoal, Ana Luisa de Barros (57190818452); Chiu, Chan-Wen (57223989677); Ren, Fan (57196466071); Ghivizzani, Steve (7003465252); Esquivel-Upshaw, Josephine F. (6602797760)","15847788700; 57660507200; 57218600942; 16038462600; 57190818452; 57223989677; 57196466071; 7003465252; 6602797760","Effect of Silicon Carbide Coating on Osteoblast Mineralization of Anodized Titanium Surfaces","2022","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144734899&doi=10.3390%2fjfb13040247&partnerID=40&md5=8e6ba7790e2ae5063307a762715a07b5","nanotube; silicon carbide; titanium dioxide; Article; biocompatibility; bone mineralization; cell growth; cell viability; coating (procedure); cytotoxicity; energy dispersive X ray spectroscopy; nanotechnology; nonhuman; osteoblast; plasma enhanced chemical vapor deposition; scanning electron microscopy; transmission electron microscopy","National Institutes of Health, NIH, (R01 DE025001); National Institutes of Health, NIH; Coordenação de Aperfeiçoamento de Pessoal de Nível Superior, CAPES"
"de Azevedo I.G.D.D.; Rodrigues M.V.; Gomes Y.F.; de Araújo C.P.B.; de Souza C.P.; Moriyama A.L.L.","de Azevedo, Ila G.D.D. (58690316800); Rodrigues, Matheus V. (58691985000); Gomes, Yara F. (56516602300); de Araújo, Camila P.B. (56199388100); de Souza, Carlson P. (7202183263); Moriyama, André L.L. (57460129000)","58690316800; 58691985000; 56516602300; 56199388100; 7202183263; 57460129000","Photocatalytic Degradation of the Rhodamine B Dye Under Visible Light Using NixCu(1-x) Fe2O4 Synthesized by EDTA-Citrate Complexation Method","2023","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85176401058&doi=10.1590%2f1980-5373-MR-2023-0061&partnerID=40&md5=11514a42bbaf649675e54651788494d1","Copper; Copper alloys; Copper compounds; Ferrite; Iron compounds; Nickel; Nickel compounds; Photocatalytic activity; Solar light; Copper ferrites; EDTA-citrate; Heterogeneous photocatalysis; Mixed nickel and copper ferrite; Nickel ferrite; Photocatalytic degradation; Rhodamine B dye; Rhodamine-B; Synthesised; Visible light; Rietveld refinement","Coordenação de Aperfeiçoamento de Pessoal de Nível Superior, CAPES"
"do Nascimento T.F.; Salazar A.O.","do Nascimento, Thiago F. (57476970500); Salazar, Andres O. (7102422753)","57476970500; 7102422753","Parameters Design of a Digital VSG Control Strategy for Grid-forming DG Systems Applications","2023","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85183613356&doi=10.1109%2fINDUSCON58041.2023.10374815&partnerID=40&md5=22ebd56b145c65ad4a013dc3f685b643","Controllers; Design; Electric control equipment; Electric load flow; Electric power system control; Flow control; Power control; Power electronics; Root loci; Synchronous generators; Virtual Power Plants; Control strategies; Distributed generation system; Dynamic performance; Generator controls; Impedance modeling; Parameter designs; Power flow controls; Root locus method; System applications; Virtual synchronoi generator; Distributed power generation","Coordenac¸ão de Aperfeic¸oamenteo de Pessoal de Nível Superior; Coordenação de Aperfeiçoamento de Pessoal de Nível Superior, CAPES; Conselho Nacional de Desenvolvimento Científico e Tecnológico, CNPq"
"López-Guerrero R.E.; Verichev K.; Castro A.; Carpio M.","López-Guerrero, Rafael E. (57407635100); Verichev, Konstantin (56375156300); Castro, Alexandre (58041932300); Carpio, Manuel (35174256100)","57407635100; 56375156300; 58041932300; 35174256100","HOW DO URBAN FORM AND SOCIOECONOMIC DIFFERENCES AFFECT THE TEMPERATURE OF THE RESIDENTIAL DISTRICT?; [¿CÓMO AFECTAN LA FORMA URBANA Y LAS DIFERENCIAS SOCIOECONÓMICAS A LA TEMPERATURA DE UN DISTRITO RESIDENCIAL?]","2023","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85179163378&partnerID=40&md5=a22b75bb5ff49003354f3cc982b12b8d","","ANID FONDECYT, (1201052); Agenția Națională pentru Cercetare și Dezvoltare, ANCD, (ANID BASAL FB210015)"
"Vieira Batista Y.M.; D'Assunção A.G., Jr.; D'Assunção A.G.","Vieira Batista, Yuri Max (58869643200); D'Assunção, Adaildo Gomes (59158003100); D'Assunção, Adaildo Gomes (7004474343)","58869643200; 59158003100; 7004474343","A Novel Cantor-Inspired Fractal for Wideband Mutual Coupling Reduction Between Closely-Spaced Patches in MIMO Microstrip Antenna Arrays","2023","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85184352750&doi=10.1109%2fIMOC57131.2023.10379717&partnerID=40&md5=9237f9455cd757dcadf2d84b22769a89","Antenna arrays; Microstrip antennas; MIMO systems; Slot antennas; Cantor fractal; Decouplers; Microstrip antenna array; Multiple input multiple output antennas; Multiple inputs; Multiple outputs; Mutual coupling; Mutual coupling reductions; Wide-band; Wideband decoupler; Fractals","Federal Institute of Paraiba; Federal Institute of Paraíba; INCT-CSF, (310152/2016-0); Instituto Federal de Educação, Ciência e Tecnologia da Paraíba, IFPB; Coordenação de Aperfeiçoamento de Pessoal de Nível Superior, CAPES; Conselho Nacional de Desenvolvimento Científico e Tecnológico, CNPq, (573939/2008-0); Conselho Nacional de Desenvolvimento Científico e Tecnológico, CNPq; Universidade Federal do Rio Grande do Norte, UFRN"
"Costa B.; Postolache O.; Araujo J.","Costa, Barbara (57222244896); Postolache, Octavian (6701457335); Araujo, John (57202033231)","57222244896; 6701457335; 57202033231","From cloud AI to embedded AI in cardiac healthcare","2023","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166378621&doi=10.1109%2fI2MTC53148.2023.10176077&partnerID=40&md5=578245868521fae55b00ce7dce59ecd8","Cardiology; Diagnosis; Health care; Heart; Internet of things; Machine learning; Wearable technology; Artificial intelligence systems; Cardiac disease; Cardiac health; Cloud-based; Embedded-system; Healthcare; Heart disease; Machine-learning; Wearable systems; Embedded systems","Fundação para a Ciência e a Tecnologia, FCT; Ministério da Ciência, Tecnologia e Ensino Superior, MCTES, (UIDB/50008/2020); Ministério da Ciência, Tecnologia e Ensino Superior, MCTES; Instituto de Telecomunicações, IT"
"Cavalcante M.S.F.F.; Soares L.D.M.C.M.; de Araújo Í.B.Q.; de Araújo F.M.U.","Cavalcante, Mário Sérgio Freitas Ferreira (58083578500); Soares, Lívia de Maria Calado Machado (58083818200); de Araújo, Ícaro Bezerra Queiroz (57209105086); de Araújo, Fábio Meneghetti Ugulino (35316777100)","58083578500; 58083818200; 57209105086; 35316777100","Comparative Study of Optimizations for Control Problem Using Fuzzy Type-2; [Badanie porównawcze optymalizacji problemu sterowania przy u zyciu algorytmu rozmytego]","2023","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147116354&doi=10.15199%2f48.2023.02.06&partnerID=40&md5=6cf312364a3ac2d2559546016c165211","",""
"Do Nascimento T.F.; Salazar A.O.","Do Nascimento, Thiago F. (57476970500); Salazar, Andres O. (7102422753)","57476970500; 7102422753","Power Coupling Influence on Virtual Synchronous Generator Control in Grid-Forming DG Systems","2023","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85179620431&doi=10.1109%2fSEPOC58810.2023.10322639&partnerID=40&md5=3d8eb807d4e8f0357ba091c86c1e297c","Electric load flow; Electric power system control; Natural resources; Power control; Reactive power; Renewable energy resources; Synchronous generators; Transients; Virtual Power Plants; Coupling effect; Distributed generation system; Flow transients; Generator controls; Impact analysis; Power coupling; Power flow transient; Power flows; Renewable energy source; Virtual synchronoi generator; Distributed power generation","Coordenac¸ão de Aperfeic¸oamenteo de Pessoal de Nível Superior; Coordenação de Aperfeiçoamento de Pessoal de Nível Superior, CAPES; Conselho Nacional de Desenvolvimento Científico e Tecnológico, CNPq"
"Drews-Jr P.L.J.; Gonçalves L.M.G.","Drews-Jr, Paulo L. J. (57202862578); Gonçalves, Luiz M. G. (58069927800)","57202862578; 58069927800","Robotics Research Growth in Latin America: Topical Collection on LARS 2020","2023","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146448017&doi=10.1007%2fs10846-022-01789-9&partnerID=40&md5=6a060bd3754bf4283844f64dfe85afb0","",""
"Medeiros R.P.; Simoes L.D.; Costa F.B.","Medeiros, Rodrigo P. (56682611600); Simoes, Lucas. D. (57207301320); Costa, Flavio. B. (22333585200)","56682611600; 57207301320; 22333585200","Evaluation of Restricted Earth-Fault Transformer Differential Protection Schemes Through an Experimental Test Bench","2023","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85182264821&doi=10.1109%2fWCNPS60622.2023.10345046&partnerID=40&md5=078590c2df95597cbf6cb107d235f623","Electric fault currents; Electric grounding; Electric power system protection; Electric transformer testing; Transformer protection; Earth faults; Experimental test benches; Ground faults; Restricted Earth fault protections; Transformer differential protection; Transformer energization; Transformer energization with turn-to-ground fault; Turn-to-ground fault; Wavelets transform; Wavelet transforms","Conselho Na- cional de Desenvolvimento Cient fico e Tecnol gico; Coordena o de Aperfei oamento de Pes- soal de N vel Superior; Coordenação de Aperfeiçoamento de Pessoal de Nível Superior, CAPES; Conselho Nacional de Desenvolvimento Científico e Tecnológico, CNPq"
"Almeida T.A.; Mancini A.T.F.O.; Dórea C.E.T.","Almeida, Tiago A. (57204728032); Mancini, Ana Theresa F. O. (57226494199); Dórea, Carlos E. T. (7004096252)","57204728032; 57226494199; 7004096252","Output Feedback Reference Tracking and Disturbance Rejection for Constrained Linear Systems Using Invariant Sets","2023","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149886439&doi=10.1007%2f978-3-031-26474-0_7&partnerID=40&md5=6a8208d135fb95f45d9f3c1d18d0c248","Digital control systems; Discrete time control systems; Disturbance rejection; Feedback; Linear programming; Signal processing; Additive disturbance; Constrained linear systems; Constraint; Disturbance models; Invariant set; Linear discrete-time systems; Observer based output feedbacks; Output-feedback; Reference signals; Reference-tracking; Linear systems","Coordenação de Aperfeiçoamento de Pessoal de Nível Superior, CAPES; Conselho Nacional de Desenvolvimento Científico e Tecnológico, CNPq, (309862/2019-1); Conselho Nacional de Desenvolvimento Científico e Tecnológico, CNPq"
"Catunda S.Y.; Sousa F.; Carvalho E.; De Souza P.L.","Catunda, Sebastian Yuri (6602674444); Sousa, Fernando (57195355197); Carvalho, Elyson (58651449100); De Souza, Patrícia Lustoza (57318235000)","6602674444; 57195355197; 58651449100; 57318235000","7th International Symposium on Instrumentation Systems, Circuits and Transducers","2023","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174247301&doi=10.1109%2fINSCIT59673.2023.10258485&partnerID=40&md5=76d99e974b146204b834e113bf5af5bf","",""
"Lopes E.V.; Fernandes N.F.D.O.; Carlos J.; Diego R. C S.; Nogueira M.B.; Rodrigues M.C.","Lopes, Ewerton V. (58538695100); Fernandes, Neuman F. De O. (58538209900); Carlos, Jose (58538049300); Diego R. C, Silva (58539174500); Nogueira, Marcelo B. (50661492500); Rodrigues, Marconi C. (57203639001)","58538695100; 58538209900; 58538049300; 58539174500; 50661492500; 57203639001","Design and implementation of an IoT based wheelchair for the treatment of spinal cord injuries","2023","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168088225&doi=10.1109%2fMetroInd4.0IoT57462.2023.10180020&partnerID=40&md5=37954b2317b2118b694ec095f6a037b5","Internet of things; Patient rehabilitation; Patient treatment; Visual communication; Design and implementations; Experimental protocols; Intelligent devices; IoT; Spinal cord injury; Visual feedback; Wheelchairs","Coordenação de Aperfeiçoamento de Pessoal de Nível Superior, CAPES"
"Suprano A.; Polino E.; Zia D.; Poderini D.; Rodari G.; Giordani T.; Innocenti L.; Ferraro A.; Paternostro M.; Chaves R.; Spagnolo N.; Sciarrino F.","Suprano, Alessia (57205578937); Polino, Emanuele (57196063259); Zia, Danilo (57223796641); Poderini, Davide (57197748232); Rodari, Giovanni (57232905900); Giordani, Taira (57200126298); Innocenti, Luca (58658540000); Ferraro, Alessandro (7005220927); Paternostro, Mauro (8550716400); Chaves, Rafael (23977564500); Spagnolo, Nicoló (25637925300); Sciarrino, Fabio (6602069713)","57205578937; 57196063259; 57223796641; 57197748232; 57232905900; 57200126298; 58658540000; 7005220927; 8550716400; 23977564500; 25637925300; 6602069713","Black-box optimization in quantum information protocols","2023","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85190982098&doi=10.1364%2fCLEO_FS.2023.FM4A.7&partnerID=40&md5=20c5110c8ad5781efa5a8a0bb8ddecfa","Optimization; Black box approach; Black-box optimization; Experimental imperfections; Information protocols; Nonclassicality; Quantum Information; Quantum optics",""
"Medeiros T.; Amaral M.; Targino M.; Silva M.; Silva I.; Sisinni E.; Ferrari P.","Medeiros, Thais (58538636900); Amaral, Miguel (58538797700); Targino, Matheus (58538471900); Silva, Marianne (57207807053); Silva, Ivanovitch (36537969500); Sisinni, Emiliano (24777116800); Ferrari, Paolo (57195277194)","58538636900; 58538797700; 58538471900; 57207807053; 36537969500; 24777116800; 57195277194","TinyML Custom AI Algorithms for Low-Power IoT Data Compression: A Bridge Monitoring Case Study","2023","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168101688&doi=10.1109%2fMetroInd4.0IoT57462.2023.10180152&partnerID=40&md5=3229e1f28cef4b32f1acd783c077eb3e","Bridges; Data communication systems; Data compression; Data transfer; Structural health monitoring; AI algorithms; Bridge monitoring; Case-studies; Custom AI algorithm; Data-transmission; Large amounts of data; Low Power; Low-power devices; Performance; Tinyml; Internet of things","Ministry of Science and Technology of the People's Republic of China, MOST, (CN00000023); Conselho Nacional de Desenvolvimento Científico e Tecnológico, CNPq, (405531/2022-2)"
"Suprano A.; Polino E.; Poderini D.; Rodari G.; Agresti I.; Milani G.; Carvacho G.; Canabarro A.; Moreno G.; Wolfe E.; Spekkens R.W.; Chaves R.; Sciarrino F.","Suprano, Alessia (57205578937); Polino, Emanuele (57196063259); Poderini, Davide (57197748232); Rodari, Giovanni (57232905900); Agresti, Iris (57199226910); Milani, Giorgio (22963125200); Carvacho, Gonzalo (55951448600); Canabarro, Askery (56690175400); Moreno, George (57219781378); Wolfe, Elie (55324585900); Spekkens, Robert W. (6602168730); Chaves, Rafael (23977564500); Sciarrino, Fabio (6602069713)","57205578937; 57196063259; 57197748232; 57232905900; 57199226910; 22963125200; 55951448600; 56690175400; 57219781378; 55324585900; 6602168730; 23977564500; 6602069713","Nonlocality detection in photonic triangle networks","2023","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85191022937&doi=10.1364%2fCLEO_FS.2023.FF3A.2&partnerID=40&md5=67a8eb239d2af22b3f8dbec42dd4416d","Nonlocalities",""
"Bessa W.M.; Lima G.D.S.","Bessa, Wallace Moreira (6506394388); Lima, Gabriel da Silva (57205730101)","6506394388; 57205730101","Intelligent Control of Seizure-Like Activity in a Memristive Neuromorphic Circuit Based on the Hodgkin–Huxley Model","2022","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144709046&doi=10.3390%2fjlpea12040054&partnerID=40&md5=2a036ba263383d088558c5a789001227","","Coordenação de Aperfeiçoamento de Pessoal de Nível Superior, CAPES; Conselho Nacional de Desenvolvimento Científico e Tecnológico, CNPq"
